Ticker,REA.AX,REA.AX,REA.AX,REA.AX,REA.AX,COH.AX,COH.AX,COH.AX,COH.AX,COH.AX,GMG.AX,GMG.AX,GMG.AX,GMG.AX,GMG.AX,JBH.AX,JBH.AX,JBH.AX,JBH.AX,JBH.AX,ALL.AX,ALL.AX,ALL.AX,ALL.AX,ALL.AX,WOW.AX,WOW.AX,WOW.AX,WOW.AX,WOW.AX,WES.AX,WES.AX,WES.AX,WES.AX,WES.AX,TLS.AX,TLS.AX,TLS.AX,TLS.AX,TLS.AX,AMC.AX,AMC.AX,AMC.AX,AMC.AX,AMC.AX,XRO.AX,XRO.AX,XRO.AX,XRO.AX,XRO.AX,SHL.AX,SHL.AX,SHL.AX,SHL.AX,SHL.AX,DMP.AX,DMP.AX,DMP.AX,DMP.AX,DMP.AX,FMG.AX,FMG.AX,FMG.AX,FMG.AX,FMG.AX,CSL.AX,CSL.AX,CSL.AX,CSL.AX,CSL.AX,WBC.AX,WBC.AX,WBC.AX,WBC.AX,WBC.AX,BXB.AX,BXB.AX,BXB.AX,BXB.AX,BXB.AX,BHP.AX,BHP.AX,BHP.AX,BHP.AX,BHP.AX,RIO.AX,RIO.AX,RIO.AX,RIO.AX,RIO.AX,NXT.AX,NXT.AX,NXT.AX,NXT.AX,NXT.AX,MQG.AX,MQG.AX,MQG.AX,MQG.AX,MQG.AX,^AXJO.AX,^AXJO.AX,^AXJO.AX,^AXJO.AX,^AXJO.AX,^AXJO.AX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,98.75992446343223,99.80835195953323,98.66547302902852,99.41165161132812,84196,212.47392383351362,214.2720804564687,211.82432693247966,212.12559509277344,79256,12.452631022711184,12.5739836043848,12.452631022711184,12.545978546142578,1556224,28.049218804402656,28.533212324678516,27.997096774888345,28.41407585144043,258483,31.484048000418237,32.2265067222264,31.47934704926909,32.14192199707031,536987,26.147008217582968,26.613658771713613,26.103260241183193,26.453248977661133,1313287,33.08053046158969,33.5894625528311,33.08053046158969,33.47636413574219,1019737,2.957132021980141,2.9986647361566816,2.9488254791448325,2.973745107650757,19130237,12.186154297252008,12.257233735004473,12.178256414572056,12.225642204284668,1785686,80.05000305175781,80.77999877929688,79.4800033569336,79.75,184388,24.24062740064226,24.40132984923036,24.1814216599086,24.223711013793945,415040,46.24396444915855,47.949500202450345,46.217451190196186,47.61369705200195,130676,5.694110955558372,5.806283895051486,5.662061835366957,5.758209705352783,5922892,259.0573598286369,262.61140404134557,258.73684106023103,259.28363037109375,378816,19.04349509085522,19.161973602957996,19.027697554165247,19.1066837310791,3566294,10.04983197228618,10.135728301116837,9.972525440172207,9.998294830322266,1898091,24.239502972472497,24.50883221441946,24.239502972472497,24.396089553833008,3044535,71.49109531037494,72.43364646302726,71.4839532443048,72.22657012939453,482963,6.519176959991455,6.538991928100586,6.425055027008057,6.469638824462891,703497,115.55766307120918,116.3830713701387,115.2797167063832,115.83560943603516,324707,,,,,,
2020-01-03,101.48017377328917,102.29246909533374,100.63009643554688,100.63009643554688,79290,214.59219042427952,216.31503019439586,212.08795243939406,212.4645233154297,82410,12.751343624233817,12.751343624233817,12.559980190901653,12.6019868850708,1717762,28.764037552959298,28.920403625567157,28.451302567306296,28.54065704345703,207615,32.282898104936514,32.58364020946522,31.68141029637575,31.765995025634766,765936,26.883442609781564,26.901671071207062,26.453250591787803,26.504289627075195,1085885,34.146857842438514,34.199365503714816,33.7752580512146,33.79949188232422,1162985,2.9986646963969963,3.006971239122167,2.9737450682214845,2.9820516109466553,14735849,12.043994533596276,12.186153398618096,12.020301640487135,12.091381072998047,3384310,80.97000122070312,81.41000366210938,79.4000015258789,79.72000122070312,285107,24.739647155677865,24.815769275984927,24.40978570983745,24.44361686706543,421401,47.543002027309,48.04671015055979,46.87139231998926,47.710906982421875,137404,5.854356596275804,5.865039463819622,5.742183685302734,5.742183685302734,6745713,263.95948920637346,264.8739214447533,260.367757029788,261.4141540527344,427336,19.351540826029137,19.44632454601211,19.21726476819933,19.2409610748291,4519868,10.092778883542394,10.144316838275254,9.998293588894816,10.024062156677246,1969185,24.709254476609527,24.746835355020586,24.508826702937352,24.521352767944336,3403891,73.54755869161605,73.54755869161605,72.34080574260342,72.37651062011719,583109,6.647974967956543,6.677698135375977,6.4894537925720215,6.4894537925720215,934452,117.70540953148888,118.13495595213958,116.5430908203125,116.5430908203125,475051,,,,,,
2020-01-06,99.93115292443134,101.82021058117913,99.47777591609132,101.34794616699219,104382,211.96553924608594,213.3494593432901,209.53663291758133,212.72811889648438,86634,12.620658872717643,12.676667213439941,12.499306280837297,12.676667213439941,2513300,28.294938647118737,28.853391383575026,28.049218079667966,28.697025299072266,326388,31.606217648598154,32.24529854435812,31.267882397667652,32.198307037353516,1169865,26.365749789166184,26.48241324152594,26.256379033898774,26.475120544433594,1199041,33.77525702177833,34.171090632047246,33.60561096433252,34.090309143066406,1986898,2.9737447154565926,3.0194307940472522,2.948825090237208,3.0069708824157715,17087753,11.893939713381863,12.004507060924551,11.814962390979744,11.909734725952148,3740573,79.16999816894531,81.0199966430664,78.52999877929688,80.76000213623047,259383,24.40132749387068,24.790394674414205,24.240625060794525,24.705814361572266,610008,47.36625121560176,47.622524659793264,47.09230676309092,47.542991638183594,137044,5.736842155954864,5.752867221832275,5.635352619121925,5.752867221832275,10018302,260.1886211324095,261.3952918477588,258.1806391271041,260.9427795410156,398061,19.23305936642425,19.23305936642425,19.03559469429779,19.225160598754883,4573503,9.963935936945619,10.05842123834,9.903808182269142,10.041241645812988,2359031,24.527620640044717,24.690470250828138,24.289609257608845,24.67794418334961,4481459,71.96237766477398,72.22657966625296,71.40541628936508,72.21229553222656,660362,6.430008888244629,6.519176959991455,6.370563983917236,6.499361991882324,908949,115.64189920351953,116.10514316607814,115.15338855680527,115.91984558105469,465385,,,,,,
2020-01-07,99.79890546162457,101.47071808254466,99.74222883967026,100.92288970947266,171012,210.88288731179324,213.1611739240988,210.18621545900297,212.72811889648438,175851,12.84469277591997,12.980046994794128,12.62999178324989,12.928706169128418,3540576,29.114000903321873,29.3895062925446,29.00231206267578,29.210800170898438,329378,32.52724638949174,32.72461073348929,32.217106019855635,32.282894134521484,842747,26.752197965028994,27.00739641823645,26.620952389532597,26.93448257446289,1485637,34.720416758099425,34.97892124588667,34.59924451285848,34.793121337890625,2737164,3.0318911086895763,3.081730365753174,3.01527802300171,3.081730365753174,18373972,11.965017005812697,12.067687211701065,11.941324113125683,11.996607780456543,2349453,81.5999984741211,82.44000244140625,81.44999694824219,82.04000091552734,250287,24.77348206353458,25.048366087706125,24.71004642006053,24.968015670776367,781363,48.409021398039506,49.18667732147826,47.57834570164499,49.08946990966797,312551,5.768892065208747,5.782245778025924,5.672743702808296,5.710134506225586,6780415,264.79853223701684,267.73035435039134,262.7716773136403,267.18359375,514937,19.391033917838044,19.47791887232269,19.351541578455667,19.446325302124023,5050333,10.109959528778756,10.247392996836117,10.067011365218809,10.213034629821777,2237533,24.740572793754705,24.856446947446702,24.621567123751316,24.77189064025879,5143010,72.14087994324393,72.83351324476867,71.6910278520578,72.64785766601562,832047,6.58853006362915,6.677698135375977,6.529085159301758,6.667789936065674,809055,117.15795739715621,117.8317527361523,116.7199801453509,117.5032730102539,685484,,,,,,
2020-01-08,100.76232553711574,101.2157024997319,98.1743188261076,100.42229461669922,196792,212.29506282619985,212.69987578460245,206.92884903357802,210.9017333984375,189925,12.956710336785754,12.975379485145165,12.826022737324122,12.928706169128418,3588789,29.03953423438134,29.210792685167593,28.518311256958945,28.667232513427734,604658,32.29229484179224,32.376875967445145,31.484048000418237,32.14192199707031,1051586,26.912605810600674,27.226137614526536,26.774069189137556,27.16051483154297,1652115,34.86582355807835,34.890057389163154,34.20340546775174,34.67194366455078,1544445,3.081730011554628,3.1274160909671322,3.056810385886965,3.10664963722229,23126364,11.917633695588457,11.972917374401073,11.78337268717184,11.854452133178711,3487383,81.94999694824219,81.98999786376953,79.66000366210938,80.6500015258789,375126,25.120258492698564,25.255586352043263,24.765022458609895,25.196380615234375,755813,48.656462451914855,49.23086471197876,48.0555469326478,49.03645324707031,244482,5.710134760656165,5.758208943998467,5.6033035251241134,5.683427333831787,10033106,270.07765566908046,270.1624963294345,263.03559316671453,269.4743347167969,665873,19.446323482941228,19.46211951329477,19.154075076628157,19.383134841918945,4926001,10.247393765960606,10.255982743982777,10.109960287588088,10.221624374389648,2146290,24.70925634357795,24.897160749830824,24.446192858214236,24.7844181060791,6080370,72.24799783847287,72.77639637475318,71.46967599586742,72.01950073242188,1185405,6.667789936065674,6.667789936065674,6.420101165771484,6.5092692375183105,1208495,117.46118326644607,117.73911680562829,115.11969665601674,116.6526107788086,819707,,,,,,
2020-01-09,100.90400507676868,102.37746757676025,100.90400507676868,102.16967010498047,221281,211.6266280187991,216.1643829345703,210.8828955560779,216.1643829345703,153151,13.050057479872683,13.120069232336418,12.994049146185391,13.106066703796387,3877307,29.02464753888222,29.85860276267992,28.838496641757192,29.836265563964844,357722,32.64002381051808,33.2415115044857,32.40506627400625,32.91257095336914,1247064,27.386548748791366,27.521440670017657,26.985520975679588,27.138641357421875,1897057,34.86582585781042,35.128370344473154,34.728496697116526,34.97084426879883,1610699,3.139876523092957,3.156489610671997,3.1315699793034373,3.156489610671997,19301264,12.028198362183929,12.10322673320351,11.941323921602574,11.972914695739746,3462946,80.6500015258789,82.2300033569336,80.6500015258789,82.16000366210938,549650,25.37399611182596,25.636193619942297,25.289415802139494,25.42474365234375,868380,49.663871358592544,50.22943802986629,49.65503248314205,50.09688186645508,282549,5.7314997446413125,5.800940159786584,5.6674010174483085,5.779573917388916,9425324,271.5954165958288,274.762916082051,271.5954165958288,274.4235534667969,824467,19.525307396247413,19.541104932523652,19.272552841971482,19.327842712402344,8525619,10.35905730819884,10.389120775239066,10.170085890729942,10.264571189880371,2519188,24.947267758492114,25.194673662023533,24.92221294313324,25.07253646850586,5921069,72.24084669608891,73.29764908368405,72.12660088131649,72.96918487548828,1002925,6.538991928100586,6.593483924865723,6.439916133880615,6.469638824462891,1188782,117.59594058113494,118.0760333312699,117.03162982608418,117.18324279785156,650919,,,,,,
2020-01-10,102.00909069870158,103.42588362507244,101.8957446703666,102.44357299804688,177905,216.5315610169256,219.12993457763568,216.5315610169256,219.0640411376953,98127,13.17140955480924,13.255422942376507,13.054724492129452,13.096731185913086,3374339,29.791591989229357,30.52875088227689,29.784147202221355,30.484073638916016,445180,33.119333528837096,33.34019181302902,33.02535051439315,33.203914642333984,1391580,27.342800818573902,27.663622052554945,27.240721111158123,27.576126098632812,2410795,35.140487083817845,35.53632381147788,35.116253251256644,35.463619232177734,1388923,3.1564894108333426,3.2063286704151186,3.139876324306084,3.1980221271514893,21117643,11.996607780456543,12.04399431901405,11.957119877039345,11.996607780456543,1707911,82.5999984741211,84.06999969482422,82.5999984741211,83.94999694824219,436709,25.729234424632182,25.779981969691768,25.43320412085309,25.670028686523438,758331,49.90248005503149,50.255957607232816,49.610857787697576,50.132240295410156,193246,5.74218349130904,5.747525179606212,5.635352272422788,5.715475559234619,7705288,278.59032675575395,282.2669277176565,277.1574144258729,282.1537780761719,732056,19.414728513964867,19.50951222927796,19.398930976990012,19.47001838684082,4791982,10.350469190305583,10.453544302227531,10.29034142730832,10.393417358398438,2045966,24.922211123359148,25.034953759156352,24.784416357422646,24.99110984802246,4750227,72.59072954362273,73.34762501205618,72.16943486650258,73.14054870605469,952153,6.538991928100586,6.558806896209717,6.439916133880615,6.4597320556640625,1366770,117.79809712943782,118.49717217509426,117.64648414453832,118.21080780029297,755233,,,,,,
2020-01-13,101.63128708776546,103.27476501464844,100.87566844843383,103.27476501464844,88289,218.4426499134525,219.31819789749275,216.9645943649466,218.5556182861328,106388,12.99405011338243,13.143406867980957,12.966045944454327,13.143406867980957,2224264,30.290474393831285,30.350041204250495,29.89583539843749,29.940509796142578,348635,33.025356622820226,33.598649517462846,32.954871148701486,33.51406478881836,884068,27.43029610782818,27.474044081110776,27.21155295789561,27.291759490966797,1553201,35.067789224595295,35.26974608561729,34.954693875481716,35.221275329589844,1259945,3.173102774296984,3.198022406262763,3.164796230308391,3.18971586227417,9790620,11.965017899735674,12.067688113294675,11.965017899735674,12.012404441833496,1216024,82.77999877929688,84.05000305175781,80.9000015258789,83.72000122070312,182022,25.54315912785461,25.712318149864117,25.509326355511487,25.653112411499023,471939,49.32806900109953,49.840615946628844,48.87738407575784,49.08946990966797,148806,5.683426046699793,5.763549327850342,5.640693562164647,5.763549327850342,5703904,280.16468267628517,280.3909244317505,276.64835529050873,277.6287841796875,614154,19.414731540339904,19.493717730990532,19.35944165884535,19.422630310058594,3949922,10.290340638215094,10.393416561401052,10.273161863796174,10.367647171020508,1535156,24.771891147289065,24.828261125438065,24.687334838370454,24.75936508178711,2806243,72.58358159843024,72.94775062071042,72.3907839904823,72.890625,577652,6.439916133880615,6.58853006362915,6.430008888244629,6.58853006362915,904376,117.28429352681697,117.70542204935491,116.81263163786608,117.49485778808594,586634,,,,,,
